age,gender,height_m,weight_kg,seatbelt,ride_drunkdriver,drive_drunk,drive_text,carried_weapon,unsafe_school,bullied,sad,days_smoke,days_drink
14,female,1.57,79.38,sometimes,no,not drive,not drive,no,no,no,no,0,0
16,female,1.65,54.89,most of the time,no,0 times,0 days,no,no,no,no,0,0
14,male,1.6,56.7,sometimes,no,not drive,not drive,no,no,no,no,0,0
14,male,1.57,46.27,always,no,0 times,1 or 2 days,no,no,no,no,0,0
14,male,1.78,66.23,rarely,no,not drive,not drive,no,no,no,no,0,0
15,male,1.68,52.16,always,no,0 times,0 days,yes,no,yes,no,0,30
16,female,1.63,62.6,always,no,not drive,not drive,no,no,yes,no,0,0
14,female,1.68,56.25,sometimes,no,not drive,not drive,no,no,no,no,0,0
14,female,1.68,55.34,always,no,not drive,not drive,no,no,no,yes,0,0
14,male,1.78,81.65,sometimes,no,0 times,0 days,no,yes,no,no,0,0
14,female,1.6,64.86,most of the time,yes,0 times,0 days,no,no,yes,yes,0,0
14,female,1.5,54.43,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.8,77.11,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.9,113.4,always,yes,1 time,0 days,no,no,no,no,0,2
16,male,1.85,95.71,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.7,90.72,always,no,0 times,0 days,no,no,yes,yes,0,2
16,female,1.55,68.04,most of the time,no,not drive,not drive,no,no,yes,yes,0,6
17,female,1.47,46.72,sometimes,no,0 times,0 days,no,no,no,no,0,0
17,female,1.6,81.65,always,no,0 times,6 to 9 days,no,no,no,no,0,0
16,female,1.57,53.07,always,no,0 times,0 days,no,no,no,no,4,5
17,female,1.83,77.11,always,no,0 times,3 to 5 days,no,no,no,no,0,0
16,female,1.57,56.7,always,yes,0 times,0 days,no,no,no,no,0,2
17,female,1.65,66.23,always,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.57,50.8,always,no,0 times,10 to 19 days,no,no,no,no,0,0
17,female,1.55,58.97,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.55,48.54,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.57,96.62,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,45.36,rarely,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.6,55.79,most of the time,yes,0 times,1 or 2 days,no,yes,no,yes,0,1
15,male,1.78,59.42,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.88,113.4,always,no,not drive,not drive,no,no,no,no,0,1
16,male,1.5,40.82,most of the time,yes,0 times,0 days,no,no,no,no,9,4
16,male,1.8,81.19,sometimes,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.83,61.24,never,yes,not drive,not drive,yes,no,no,no,0,8
16,male,1.75,75.75,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.75,52.16,rarely,yes,not drive,not drive,no,no,no,no,0,0
15,male,1.73,63.5,never,no,0 times,0 days,no,no,no,no,0,0
17,male,1.83,61.24,always,no,not drive,not drive,no,no,no,no,30,30
15,male,1.7,51.71,sometimes,no,0 times,all 30 days,no,no,no,no,0,0
15,male,1.73,49.44,most of the time,no,not drive,not drive,yes,yes,no,yes,0,0
15,male,1.98,74.39,most of the time,no,not drive,not drive,no,no,yes,no,30,2
14,female,1.55,59.42,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.78,49.44,always,no,0 times,all 30 days,no,yes,yes,yes,0,0
16,female,1.55,48.54,most of the time,no,0 times,0 days,no,yes,yes,yes,0,0
15,female,1.57,49.9,always,yes,not drive,not drive,no,yes,no,no,0,0
15,female,1.7,63.96,most of the time,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.55,56.7,always,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.52,58.97,always,no,not drive,not drive,no,no,yes,yes,2,4
16,female,1.57,52.16,sometimes,no,not drive,not drive,no,no,no,yes,0,3
15,female,1.5,44.45,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.65,61.24,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,male,1.83,52.16,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.7,50.8,always,yes,not drive,not drive,yes,no,no,no,0,0
16,female,1.6,59.88,always,yes,not drive,not drive,yes,no,yes,yes,0,10
16,female,1.57,54.43,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.7,91.17,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.8,86.18,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.68,60.33,sometimes,no,0 times,0 days,no,no,no,no,0,0
17,male,1.75,102.06,most of the time,no,0 times,0 days,no,no,no,yes,0,0
16,male,1.73,66.68,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.68,61.24,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.88,156.95,always,yes,0 times,0 days,no,no,no,no,0,5
17,male,1.65,48.99,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.57,73.48,always,no,0 times,0 days,no,no,no,yes,0,0
14,female,1.6,57.15,sometimes,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.7,61.69,sometimes,yes,not drive,not drive,no,no,no,no,0,0
14,female,1.65,44.91,most of the time,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.68,58.97,always,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,68.04,always,no,0 times,0 days,yes,yes,no,yes,0,0
15,female,1.55,59.88,always,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.55,51.26,rarely,yes,0 times,3 to 5 days,no,yes,yes,no,1,3
14,female,1.55,58.97,sometimes,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.47,58.97,always,no,0 times,0 days,no,no,yes,yes,0,0
17,male,1.7,62.14,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,male,1.88,110.22,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,1.8,66.68,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.7,61.69,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.65,59.42,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.8,68.04,always,yes,0 times,0 days,no,no,no,yes,4,7
15,male,1.73,58.97,rarely,yes,not drive,not drive,yes,no,no,no,0,1
17,male,1.83,77.11,never,no,0 times,0 days,no,no,no,no,0,0
15,male,1.83,68.04,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,male,1.73,77.11,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.83,53.52,always,no,not drive,not drive,yes,no,yes,no,0,1
17,male,1.8,97.98,sometimes,yes,0 times,0 days,no,no,no,yes,4,1
14,male,1.6,39.46,rarely,yes,not drive,not drive,no,no,no,no,0,0
14,male,1.7,54.43,sometimes,no,0 times,0 days,yes,no,no,no,1,8
17,female,1.68,44.91,always,no,0 times,0 days,no,no,no,no,1,0
16,female,1.96,81.65,always,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.6,54.43,always,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.68,74.39,rarely,yes,0 times,3 to 5 days,no,no,no,no,1,7
16,female,1.57,53.07,sometimes,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,63.5,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.68,57.15,rarely,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.6,46.72,always,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.65,58.97,always,no,not drive,not drive,no,no,no,no,0,1
17,female,1.6,70.31,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.75,74.84,always,yes,0 times,0 days,no,no,no,yes,0,0
16,male,1.75,72.58,sometimes,yes,not drive,not drive,no,no,no,no,0,0
16,male,1.7,68.04,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.52,47.17,most of the time,yes,not drive,not drive,no,yes,no,yes,0,1
14,female,1.5,56.7,most of the time,yes,not drive,not drive,no,no,no,yes,1,6
14,female,1.65,49.44,most of the time,no,not drive,not drive,no,no,no,no,0,0
14,female,1.68,54.43,most of the time,yes,not drive,not drive,no,no,no,no,0,0
14,female,1.57,43.55,always,yes,not drive,not drive,no,no,yes,no,0,0
15,female,1.55,44,always,no,0 times,0 days,no,no,no,yes,8,0
15,female,1.57,53.52,most of the time,no,0 times,0 days,no,no,no,no,0,2
15,female,1.68,49.9,always,no,0 times,1 or 2 days,no,no,no,no,0,2
15,male,1.78,61.24,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.68,61.69,always,yes,not drive,not drive,no,no,yes,no,0,1
15,male,1.8,54.89,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,1.73,77.11,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.57,70.76,sometimes,yes,0 times,0 days,no,no,no,no,0,1
17,female,1.7,53.07,always,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.52,48.08,always,no,0 times,6 to 9 days,no,no,no,no,0,0
17,female,1.68,72.58,always,no,0 times,all 30 days,no,no,no,no,0,5
17,female,1.68,55.79,always,no,not drive,not drive,no,no,no,no,0,1
17,female,1.55,56.7,always,no,0 times,1 or 2 days,no,no,yes,no,0,2
17,female,1.57,47.63,always,no,not drive,not drive,no,no,no,no,0,1
17,female,1.83,68.04,always,no,0 times,3 to 5 days,no,no,no,no,0,0
17,female,1.7,58.97,most of the time,yes,0 times,10 to 19 days,no,no,no,no,0,2
17,female,1.57,54.43,always,yes,1 time,all 30 days,no,no,no,yes,1,12
17,female,1.63,49.9,always,no,0 times,0 days,no,yes,yes,yes,0,0
17,female,1.75,68.04,always,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.6,47.63,always,no,0 times,20 to 29 days,no,no,no,yes,0,0
17,female,1.75,102.51,always,no,0 times,all 30 days,no,no,yes,no,0,0
17,male,1.7,62.6,always,no,0 times,0 days,no,no,no,no,0,1
17,male,1.8,61.24,sometimes,yes,0 times,all 30 days,no,no,no,no,8,1
17,male,1.8,88.45,always,yes,0 times,6 to 9 days,no,no,no,no,0,0
17,male,1.83,95.26,always,no,0 times,3 to 5 days,no,no,no,no,0,2
17,male,1.85,86.18,always,yes,0 times,6 to 9 days,yes,no,no,no,0,3
17,male,1.78,97.52,sometimes,no,0 times,20 to 29 days,no,no,no,no,0,0
17,male,1.78,78.02,always,no,0 times,10 to 19 days,no,no,yes,no,0,0
17,male,1.75,70.31,always,no,0 times,10 to 19 days,no,no,no,yes,0,0
17,male,1.68,73.94,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.5,43.55,never,no,not drive,not drive,no,no,no,no,0,0
17,female,1.57,52.16,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.57,53.07,always,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.7,58.06,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,53.07,sometimes,no,0 times,all 30 days,no,no,no,yes,0,1
16,female,1.75,90.72,always,no,0 times,0 days,no,no,yes,yes,0,0
16,female,1.68,54.43,always,no,0 times,1 or 2 days,no,no,no,no,0,0
16,male,1.7,48.54,most of the time,no,0 times,1 or 2 days,no,no,no,no,0,0
16,male,1.83,61.24,most of the time,yes,0 times,all 30 days,no,no,no,no,0,0
17,female,1.68,61.24,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.6,63.5,sometimes,yes,0 times,all 30 days,no,no,no,no,0,1
16,female,1.63,57.15,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.85,81.65,most of the time,yes,not drive,not drive,no,no,no,no,3,4
17,male,1.85,88.45,always,yes,0 times,20 to 29 days,yes,yes,yes,yes,1,2
16,male,1.83,79.38,sometimes,no,not drive,not drive,no,no,no,yes,15,8
17,male,1.68,58.97,always,yes,0 times,6 to 9 days,no,no,no,no,0,2
16,male,1.73,54.43,always,no,0 times,0 days,no,no,yes,yes,0,0
17,male,1.8,78.02,always,no,0 times,1 or 2 days,no,no,no,no,0,0
17,male,1.75,78.02,most of the time,yes,2 or 3 times,all 30 days,yes,no,no,no,8,18
17,male,1.73,59.88,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,female,1.57,63.05,most of the time,no,0 times,0 days,no,yes,yes,yes,2,2
15,female,1.63,56.7,always,yes,0 times,0 days,no,yes,yes,yes,29,8
16,female,1.57,44.45,always,no,0 times,1 or 2 days,no,no,no,no,0,1
17,female,1.5,46.27,most of the time,yes,not drive,not drive,no,no,no,yes,0,0
15,female,1.68,74.84,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.73,61.24,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.7,58.97,most of the time,no,not drive,not drive,yes,no,no,no,0,7
16,female,1.55,52.16,sometimes,no,0 times,0 days,no,no,no,no,0,3
15,female,1.57,52.62,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.8,67.59,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.63,53.52,always,yes,0 times,0 days,no,no,no,yes,1,0
15,male,1.7,87.09,most of the time,yes,0 times,1 or 2 days,no,no,no,yes,0,2
15,male,1.65,50.8,always,yes,not drive,not drive,yes,no,no,no,0,1
16,male,1.73,56.7,most of the time,yes,not drive,not drive,yes,no,no,yes,27,1
15,male,1.47,43.09,always,no,not drive,not drive,no,no,yes,yes,0,0
15,male,1.9,104.33,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.7,81.65,most of the time,yes,2 or 3 times,3 to 5 days,no,no,no,no,11,29
16,male,1.7,65.77,always,no,1 time,6 to 9 days,no,no,no,no,1,5
16,male,1.83,82.56,always,no,0 times,3 to 5 days,no,no,no,no,0,3
15,male,1.68,50.8,most of the time,yes,1 time,0 days,no,no,no,yes,22,6
15,male,1.78,68.04,always,no,not drive,not drive,no,no,no,no,0,1
15,male,1.63,58.97,most of the time,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.73,71.67,always,no,0 times,0 days,yes,no,yes,yes,0,0
14,male,1.7,68.04,always,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.8,68.49,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.9,72.58,most of the time,yes,0 times,0 days,no,no,no,no,0,3
14,male,1.73,83.92,most of the time,no,not drive,not drive,no,no,no,no,0,0
14,male,1.73,50.8,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.73,81.19,always,no,not drive,not drive,yes,no,no,no,0,0
15,male,1.68,52.16,always,no,0 times,0 days,no,no,yes,yes,0,0
15,male,1.6,56.25,always,no,0 times,0 days,no,no,no,no,0,0
14,male,1.78,53.98,most of the time,no,0 times,0 days,yes,no,no,no,0,0
14,male,1.73,67.13,always,no,not drive,not drive,no,no,yes,yes,0,0
15,male,1.75,64.86,always,no,not drive,not drive,no,no,no,no,0,0
14,male,1.8,72.58,most of the time,no,not drive,not drive,no,no,yes,no,0,0
14,male,1.68,52.16,always,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.55,45.36,most of the time,no,0 times,0 days,no,no,no,no,0,0
15,female,1.65,61.69,most of the time,yes,not drive,not drive,no,no,yes,yes,1,0
14,female,1.57,49.9,rarely,yes,1 time,0 days,no,no,no,yes,1,6
14,female,1.63,69.4,rarely,no,not drive,not drive,no,no,no,no,0,0
14,female,1.6,54.43,always,no,0 times,0 days,no,no,yes,no,0,0
15,female,1.6,54.43,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.63,59.88,sometimes,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.57,68.04,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.63,60.78,always,no,not drive,not drive,no,no,no,no,0,0
14,female,1.6,52.16,most of the time,no,not drive,not drive,no,no,yes,no,0,0
17,female,1.8,78.02,most of the time,no,0 times,0 days,no,no,yes,no,22,4
17,female,1.7,52.62,always,no,0 times,all 30 days,no,no,no,no,0,0
17,female,1.7,62.14,most of the time,no,0 times,3 to 5 days,no,no,yes,no,15,3
17,male,1.73,68.04,rarely,yes,not drive,not drive,no,no,no,yes,0,0
17,female,1.68,72.58,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.65,50.35,always,yes,not drive,not drive,no,no,no,yes,0,1
17,female,1.73,80.29,sometimes,no,0 times,0 days,no,no,no,yes,1,8
17,male,1.7,97.52,always,yes,0 times,1 or 2 days,yes,no,no,no,1,4
17,male,1.78,92.99,always,no,0 times,1 or 2 days,yes,no,no,no,1,5
17,male,1.83,88.45,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.83,65.77,always,yes,not drive,not drive,yes,no,no,no,30,9
17,male,1.68,63.5,always,yes,0 times,0 days,no,yes,no,no,6,8
17,female,1.5,80.74,most of the time,yes,not drive,not drive,no,no,yes,yes,30,4
17,male,1.78,56.7,rarely,no,not drive,not drive,yes,no,no,no,16,0
17,male,1.8,54.43,always,no,0 times,0 days,no,no,no,no,0,0
14,female,1.6,52.16,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.8,87.54,always,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.63,58.97,always,no,not drive,not drive,no,no,no,no,0,0
17,female,1.65,102.06,sometimes,no,0 times,0 days,no,no,no,no,0,0
15,female,1.73,58.97,most of the time,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.57,64.41,sometimes,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.68,61.24,always,no,not drive,not drive,yes,no,no,no,0,0
17,female,1.65,80.74,sometimes,no,0 times,0 days,no,no,no,no,0,0
17,female,1.63,90.72,always,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.63,50.8,always,no,0 times,0 days,no,yes,yes,no,0,0
16,female,1.6,77.11,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.68,52.16,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,67.13,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.78,81.65,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,61.24,always,no,0 times,0 days,no,no,no,no,0,0
17,male,1.73,65.77,most of the time,no,0 times,0 days,yes,no,no,yes,0,2
15,male,1.75,82.56,most of the time,no,not drive,not drive,no,no,no,no,0,0
16,male,1.68,65.77,always,no,0 times,0 days,no,no,no,no,0,0
16,male,1.73,74.84,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,male,1.8,72.58,always,no,1 time,all 30 days,no,no,no,no,0,4
17,male,1.85,81.65,always,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.75,60.33,always,yes,2 or 3 times,1 or 2 days,no,no,no,no,0,2
17,male,1.75,69.4,always,no,0 times,6 to 9 days,no,no,no,no,0,0
17,male,1.8,75.75,most of the time,no,0 times,0 days,no,no,no,no,0,0
17,female,1.7,78.47,always,no,0 times,1 or 2 days,no,no,no,no,0,0
17,female,1.68,73.48,always,no,0 times,0 days,no,no,yes,no,0,0
17,female,1.57,54.43,most of the time,no,0 times,20 to 29 days,no,no,no,no,0,2
17,female,1.57,48.54,always,no,0 times,1 or 2 days,no,no,no,no,2,0
14,female,1.5,34.02,most of the time,yes,not drive,not drive,no,no,no,no,0,0
15,female,1.68,63.5,most of the time,no,not drive,not drive,no,no,no,no,0,1
14,female,1.68,58.97,always,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.7,54.43,always,no,0 times,0 days,no,no,no,yes,0,0
14,female,1.55,48.08,always,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.65,54.43,always,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.52,49.9,most of the time,no,not drive,not drive,no,no,no,no,0,1
15,female,1.7,57.61,always,yes,not drive,not drive,no,no,no,no,0,0
14,male,1.78,58.97,most of the time,no,not drive,not drive,no,no,no,no,0,0
15,male,1.7,61.24,always,no,not drive,not drive,yes,no,no,no,0,0
14,male,1.73,53.52,always,no,not drive,not drive,yes,no,no,no,0,0
15,male,1.65,49.9,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,74.84,most of the time,no,not drive,not drive,yes,no,yes,no,0,0
16,male,1.83,95.26,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.88,72.58,always,no,not drive,not drive,no,no,no,no,0,0
15,male,1.93,68.04,always,no,not drive,not drive,no,no,yes,no,0,0
14,male,1.75,60.33,always,no,not drive,not drive,no,no,no,yes,0,0
15,male,1.68,56.7,most of the time,no,0 times,0 days,yes,no,no,yes,0,0
15,male,1.75,59.88,always,no,0 times,0 days,no,no,no,no,0,0
15,male,1.78,61.24,always,no,not drive,not drive,no,no,yes,no,0,0
15,male,1.83,68.04,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.83,80.29,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.8,65.77,always,no,not drive,not drive,yes,no,no,no,0,4
16,male,1.75,89.81,most of the time,no,0 times,0 days,no,no,no,yes,0,2
16,male,1.75,56.25,always,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.98,123.83,most of the time,yes,6 or more times,all 30 days,yes,no,yes,yes,30,30
16,male,1.83,65.77,most of the time,no,0 times,0 days,yes,no,no,no,0,0
16,male,1.7,49.44,most of the time,no,0 times,1 or 2 days,yes,no,yes,no,0,2
16,male,1.73,72.58,always,yes,0 times,0 days,no,no,no,no,0,1
16,female,1.65,58.97,most of the time,yes,0 times,1 or 2 days,no,no,no,no,0,1
16,female,1.68,58.51,most of the time,no,0 times,0 days,yes,no,yes,yes,0,0
16,female,1.7,62.6,sometimes,yes,1 time,all 30 days,no,no,yes,no,0,1
15,female,1.57,69.4,always,yes,not drive,not drive,no,no,yes,yes,0,0
16,female,1.68,58.06,always,no,0 times,0 days,no,no,no,no,0,0
16,female,1.68,50.8,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.73,61.24,always,yes,not drive,not drive,no,no,yes,yes,0,5
16,male,1.65,59.88,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.85,79.83,most of the time,yes,0 times,all 30 days,yes,no,yes,no,0,4
17,male,1.75,80.29,never,yes,6 or more times,all 30 days,no,yes,no,no,30,30
17,male,1.8,67.59,most of the time,no,0 times,0 days,no,no,no,yes,0,0
17,male,1.83,63.5,always,no,0 times,10 to 19 days,no,no,no,no,0,8
16,male,1.88,87.54,always,no,not drive,not drive,no,no,no,no,0,0
17,male,1.75,65.77,always,no,0 times,6 to 9 days,no,no,no,no,0,0
16,male,1.8,72.58,most of the time,yes,0 times,3 to 5 days,no,no,no,no,0,0
17,male,1.73,62.6,always,no,0 times,3 to 5 days,yes,no,no,no,0,0
16,female,1.63,54.43,always,no,0 times,0 days,no,no,yes,no,0,0
17,female,1.63,58.97,always,no,0 times,0 days,no,no,no,no,0,0
17,female,1.6,58.97,always,no,0 times,0 days,no,no,yes,no,0,0
17,female,1.57,52.16,always,no,0 times,0 days,no,no,no,yes,0,0
17,female,1.7,58.97,most of the time,no,0 times,1 or 2 days,no,no,no,yes,0,0
16,female,1.68,54.43,always,no,0 times,10 to 19 days,no,no,no,no,0,0
17,female,1.78,70.31,most of the time,no,not drive,not drive,no,no,yes,yes,30,6
17,female,1.73,53.98,always,no,0 times,0 days,yes,no,no,no,0,0
17,female,1.52,58.97,always,no,0 times,3 to 5 days,no,yes,yes,yes,0,0
15,female,1.65,48.54,always,yes,0 times,1 or 2 days,no,no,no,no,0,0
16,female,1.52,55.79,most of the time,no,not drive,not drive,yes,no,yes,yes,0,4
15,female,1.57,52.16,always,no,0 times,0 days,no,no,no,no,0,0
15,female,1.7,47.63,always,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,56.7,always,yes,not drive,not drive,yes,yes,yes,yes,0,4
16,female,1.6,56.7,sometimes,no,not drive,not drive,no,no,no,yes,0,5
16,female,1.55,43.55,always,no,not drive,not drive,no,yes,yes,yes,0,2
16,female,1.63,61.24,most of the time,no,0 times,0 days,no,yes,no,no,0,0
16,male,1.63,65.77,always,no,not drive,not drive,no,no,no,no,0,0
16,male,1.75,49.9,most of the time,yes,not drive,not drive,yes,no,no,yes,0,5
